id,title,subtitle,company,location,sublocation,hourly_rate_neto,hourly_rate_bruto,payment_type,normalized_payment_type,normalized_city,normalized_region,description,open_positions,duration,work_schedule,start_date,first_seen,last_seen
481511,POMOČ V STREŽBI,DELO V KAVARNI,"B & N HOSPITALITY, GOSTINSTVO, D.O.O.","LJUBLJANA RUDNIK , JURČKOVA 223 A (SUPERNOVA)",PARADISO BAR,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo osebo za strežbo v kavarni, ki je v 1. nadstropju nakupovalnega centra. Delo je razgibano in zanimivo. Pogoj je znanje slovenskega jezika. Zaželene so izkušnje, komunikativnost ter prijaznost. Nudijo možnost napredovanja.",,PO DOGOVORU,IZMENSKO,,2026-05-25T20:13:50.135668+00:00,2026-07-09T20:25:25.169072+00:00
481512,TRŽENJE,,"INTEGRIO GROUP, poslovno svetovanje, d.o.o.",LJUBLJANA,,12.9,14.99,12.90 €/h neto (14.99 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščete dinamično delo na področju prodaje? Pridružite se ambiciozni ekipi, ki ne pozna meja pri zaslužku in prodaji storitev (D2D) za enega največjih dobaviteljev in operaterjev v Sloveniji. Delate lahko na različnih lokacijah po izbiri, urnik je fleksibilen. Pogoji: polnoletnost, ambicioznost, prodajna naravnanost, izkušnje s področja prodaje, komunikativnost, volja do dela. Vstopite v svet prodaje, ne čakajte na njo, ustvarite jo z njimi!",3,PO DOGOVORU,PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-06-29T20:28:42.532791+00:00
481513,POMOČ V KUHINJI,POMIVALEC,"OKREPČEVALNICA KANTINA, ROBI TOMŠIČ S.P.","PIRAN, PRVOMAJSKI TRG 10",FRITOLIN PRI CANTINI,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,PIRAN/PIRANO,OBALNO-KRAŠKA,"V mlad kolektiv vabijo zanesljivo osebo za pomivanje posode. Izkušnje niso nujne, so zaželene, potrebna je le pripravljenost za delo.",,PO DOGOVORU,PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-06-15T21:34:48.266634+00:00
481514,PORTIR/KA,,"ANGEL HOTEL, TURIZEM IN GOSTINSTVO, D.O.O.","LJUBLJANA CENTER, GORNJI TRG 7",LESAR HOTEL ANGEL,8.5,9.88,8.50 €/h neto (9.88 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Manjši butični hotel potrebuje resno osebo za delo portirja (m/ž). Delo zajema sprejem gostov, nošenje prtljage in pripravo vrtov za goste, pomoč sobaricam (odnos smeti, perila, ipd.). Delo bo potekalo po naprej pripravljenem urniku za teden dni, cca tri do štirikrat na teden, po potrebi in dogovoru.",,POČITNIŠKO DELO,PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-06-01T21:52:07.740260+00:00
481515,PRODAJA,,"M.D. TRADE, D.O.O., LJUBLJANA","LJUBLJANA BTC, AMERIŠKA ULICA 13",MIA FASHION,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Potrebujejo pridno, zanesljivo in urejeno osebo za pomoč pri prodaji v trgovini z oblačili in modnimi dodatki. Delo vključuje komunikacijo s strankami, skrb za urejenost trgovine ter razporejanje in aranžiranje izdelkov, zato je zaželen smisel za modo in estetiko. Pomembni so odgovornost, delavnost in pozitiven odnos do dela. Prijave pošljite na e-mail ali jih pokličite.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-06-03T21:36:52.378107+00:00
481516,PRODAJA,PRODAJA SLADOLEDA,JASNA CHALET RESORT D.O.O.,"KRANJSKA GORA, VRŠIŠKA CESTA 41",HIŠA SLADOLEDA,,,PO DOGOVORU,NEGOTIABLE,KRANJSKA GORA,GORENJSKA,"Iščejo te, če ti delo z ljudmi predstavlja veselje, si natančen/a in vesten/a pri delu, se znajdeš v hitrem ritmu in ostaneš prijazen/a. Tvoje naloge bodo postrežba sladoleda skladno s HACCP standardi, skrb za čistočo in red delovnega prostora, ustvarjanje prijetnega odnosa z gosti. Nudijo delo v izjemnem naravnem okolju, fleksibilen urnik po dogovoru ter pozitivno, energično ekipo.",2,SEZONSKO OZIROMA PO DOGOVORU,PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-06-16T21:33:02.978718+00:00
481517,BLAGAJNIK,DELO V MUZEJU,NARODNI MUZEJ SLOVENIJE,"LJUBLJANA CENTER, PREŠERNOVA 20",,8.26,9.6,8.26 €/h neto (9.60 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo osebo, ki bi pomagala na blagajni v muzejski trgovini. Muzej je odprt vse dni v tednu, tudi ob nedeljah in praznikih. Nedeljska oziroma praznična urna postavka je 12,48 € bruto. Delo obsega prodajo vstopnic in muzejskih spominkov, lažja administrativna dela, nudenje osnovnih informacij obiskovalcem itd. Nujno je znanje angleškega jezika. Zaželena je vestna, komunikativna in organizirana oseba.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-05-25T20:13:50.135668+00:00,2026-05-25T20:13:50.135668+00:00
481518,DELO V KUHINJI,,"AURELMARKT, GOSTINSTVO IN TRGOVINA, D.O.O.","BLED, CESTA SVOBODE 15",MARKET BY THE LAKE,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,BLED,GORENJSKA,"V prijeten in dinamičen kolektiv vabijo osebe za pomoč v kuhinji. Delo zajema pripravo sendvičev, pins in solat, pomoč pri pripravi zajtrkov, pomivanje posode, skrb za čistočo in urejenost kuhinje, pomoč ekipi pri vsakodnevnem delu. Pričakujejo: pridnost in zanesljivost, hitro odzivnost in samostojnost, veselje do dela v kuhinji, urejenost in odgovornost. Izkušnje niso pogoj, pomembna sta predvsem dobra volja in želja po delu.",4,POČITNIŠKO DELO,DOPOLDAN,,2026-05-25T20:13:50.135668+00:00,2026-07-01T20:27:06.661928+00:00
481519,POMOČ V STREŽBI,,"AURELMARKT, GOSTINSTVO IN TRGOVINA, D.O.O.","BLED, CESTA SVOBODE 15",MARKET BY THE LAKE,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,BLED,GORENJSKA,"V kolektiv vabijo komunikativne, prijazne in zanesljive osebe za pomoč v strežbi. Delo zajema: delo s strankami za vitrino, pogrevanje sendvičev, pins ter slanega in sladkega peciva, podajanje in prodajo izdelkov (brez klasične strežbe), polnjenje hladilnikov, čiščenje miz, skrb za čistočo in urejenost lokala. Pričakujejo: obvezno znanje slovenskega in angleškega jezika, komunikativnost in prijaznost, hitrost, natančnost in odgovornost, urejenost ter veselje do dela z ljudmi.",6,POČITNIŠKO DELO,IZMENSKO,,2026-05-25T20:13:50.135668+00:00,2026-07-01T20:27:06.661928+00:00
481520,DELO NA STOJNICI,PRODAJA SLADOLEDA,"AURELMARKT, GOSTINSTVO IN TRGOVINA, D.O.O.","BLED, CESTA SVOBODE 15",MARKET BY THE LAKE,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,BLED,GORENJSKA,"Iščejo pozitivne, komunikativne in zanesljive osebe za delo na sladki stojnici v prijetnem in dinamičnem okolju ob Blejskem jezeru. Delo zajema: prodajanje izdelkov, peko palačink, prodajo sladoleda, delo na blagajni, skrb za urejenost in čistočo stojnice. Pričakujejo: tekoče znanje slovenskega in angleškega jezika, prijaznost in komunikativnost, hitrost ter natančnost, odgovornost in zanesljivost, veselje do dela z ljudmi.",4,POČITNIŠKO DELO,IZMENSKO,,2026-05-25T20:13:50.135668+00:00,2026-07-01T20:27:06.661928+00:00
481521,OBLIKOVANJE,GRAFIČNO OBLIKOVANJE,"TRGOVINA NA DROBNO, AKHIL JOHNSON S.P.","LJUBLJANA, KOTNIKOVA ULICA 5, LEDINA CENTER",CANNAFAB,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo kreativnega/o študenta/ko oblikovanja, za pridružitev novemu projektu trajnostne mode v Sloveniji. So blagovna znamka iz Indije, ki odpira svojo prvo evropsko trgovino. Izdelujejo okolju prijazne konopljine torbe in oblačila iz naravne konopljine tkanine iz Nepala. Iščejo nekoga, ki ga zanimajo moda, grafično oblikovanje, branding ali kreativno delo. Znanje programov Illustrator, Photoshop, Canva ali podobnih orodij je zaželeno. Nudijo fleksibilno delo in kreativno okolje.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-06-10,2026-05-25T20:13:50.135668+00:00,2026-05-30T19:51:40.271723+00:00
481522,DELO NA STOJNICI,PRODAJA,RVERONA D.O.O.,"LJUBLJANA CENTER, HRIBARJEVO NABREŽJE",VEZENINA,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Prodaja spominkov na stojnici. Potrebno je znanje angleščine zaradi dela s turisti in komunikativnost. Stojnica je odprta vse dni v tednu popoldan, dela se po potrebi in dogovoru. Zaželeni sta prijaznost in komunikativnost.",2,POČITNIŠKO DELO,POPOLDAN,,2026-05-25T20:13:50.135668+00:00,2026-05-31T19:50:54.973926+00:00
481523,POMOČ PRI PRODAJI,PROMOCIJA,RVERONA D.O.O.,"LJUBLJANA CENTER, STARI TRG 4",VEZENINA,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"V kreativni trgovini iščejo pridni osebi za promocijo, pomoč pri prodaji, svetovanje strankam, skrb za urejenost trgovine ter seveda izdelavo napisov po željah strank, kar vas bodo priučili med uvajanjem. Zaradi dela s turisti je zaželeno znanje tujih jezikov ter osnove grafičnega oblikovanja. Ko se oseba usposobi za samostojno delo, dobi višjo urno postavko in stimulacijo od prodaje. Zaželene izkušnje s prodajo. Možnost kasnejše redne zaposlitve.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-05-25T20:13:50.135668+00:00,2026-05-31T19:50:54.973926+00:00
481524,KOZMETIČNE STORITVE,MANIKURA,IMOMAR D.O.O.,"LJUBLJANA, DUNAJSKA CESTA 190",,18.0,20.92,18.00 €/h neto (20.92 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Delo poteka v urejenem, nadstandardno opremljenem lepotnem salonu. Delo poteka izmensko. Dostop do salona je enostaven - 3 min stran je mestni avtobus in parkirišče pred stavbo, car sharing in bicikelj. Od kandidata/ke se pričakuje kvalitetno znanje ruske manikire in BIAB manikure ter podaljševanje nohtov. Iščejo za daljše občasno sodelovanje.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-05-25T20:13:50.135668+00:00,2026-08-23T18:59:37.048068+00:00
481525,DELO NA BENCINSKEM SERVISU,,BS BENCINSKI SERVIS D.O.O.,"VODICE, ŠKOFJELOŠKA 14",MOL,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,VODICE,OSREDNJESLOVENSKA,"Potrebujejo polnoletni osebi za delo na bencinskem servisu, strežba v baru in delo za blagajno. Delo poteka med tednom popoldan, med vikendi in prazniki. Ob nedeljah in praznikih je urna postavka 12 € bruto. Obvezno znanje slovenskega jezika.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-05-31,2026-05-25T20:13:50.135668+00:00,2026-05-28T20:58:41.378492+00:00
